series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Michigan,6322,5518,6438,5967,5923,6171,6197,6776,6627,7126,6202,5841,5909,5064,5824,6022,6080,5987,6385,6578,6175,6405,6044,5607,5534,5245,5666,5603,5440,5439,6001,6127,5916,6209,5854,5395,5479,4809,5406,4998,5218,5385,5603,6213,5886,6298,6026,5804,5885,4805,5336,4887,4917,5259,5795,5907,5873,6026,5419,5187,5545,4438,5403,5010,4956,5212,5390,5388,5920,6315,6065,5577,5741,4912,5194,4902,5072,5259,5622,5671,5122,5138,5030,4977,5019,4567,4800,4862,4505,4482,4969,5357,4922,5080,4642,4886,4471,4047,4652,4529,4657,4668,4908,5167,4844,5045,4814,4809,4464,4303,5138,4761,4740,5015,5181,5513,5068,5385,4971,4592,4479,3950,4488,4552,4452,4763,4957,5683,5162,5554,5365,4906,5081,4765,4908,4888,4988,5176,6044,5500,5266,5901,5526,4999,5231,4664,5398,5223,5273,5081,4948,5325,5199,5405,5075,4702,5036,4185,4530,4266,4810,4831,5089,4951,5118,5111,4796,4752,4758,4275,4389,4428,4520,4611,4815,4882,4685,4740,4615,4243,4593,4105,4545,4080,4634,4380,4775,4729,4713,4839,4440,4093,4525,3801,4115,4256,4128,4188,4679,4617,4369,4964,4448,4235,4196,3441,3817,3864,3906,4124,4413,4403,4289,4544,4250,4054,4333,3581,4009,4062,4398,4374,4540,4707,4979,4974,4881,4506,4195,3685,3979,3866,4066,4432,4596,4491,4170,4368,4237,4034,3950,3271,3723,3752,3914,4001,4331,4878,4168,4470,3992,3620,4741,3826,4441,3708,4162,3912,4716,4544,4029,4194,3864,3694,3544,2696,3410,3260,3548,3585,3852,3981,3706,3842,3301,2930,3035,2403,2788,2921,3110,3226,3549,3192,3027,3071,2746,2401,2193,1958,2391,2402,2515,2569,2769,2583,2522,2599,2418,2232,1911,1553,2014,2103,2194,2285,2593,2702,2479,2485,2328,2481,1952,1323,1920,1985,2125,2337,2541,2424,2074,2125,2022,1998,1969,1721,1856,1807,2122,2173,2193,2137,2268,2383,2193,1975,1747,1504,1972,1838,2152,2134,2246,2448,2101,2070,1845,1761,1498,1273,1603,1891,1832,1925,2183,2097,1878,1750,1567,1613,1509,1229,1379,1542,1462,1507,1748,1911,1561,1674,1511,1682,1509,1207,1494,1601,1621,1639,1970,2061,1825,1874,1773,1620,1797,1418,1496,1523,1615,1811,1870,1942,1702,1606,1460,1318,1383,1176,1381,1281,1575,1522,1738,1633,1576,1428,1371,1404,1245,1050,1235,1289,1456,1502,1717,1811,1726,1731,1467,1538,1383,1212,1290,1350,1389,1605,1696,1847,1821,1682,1728,1703,1604,1338,1601,1580,1750,1923,1991,1971,1980,1952,1897,1885,1764,1557,1747,1576,1915,2295,2784,2840,2538,2673,2655,2488,2411,2061,1941,2154,2622,2760,2761,2591,2330,2350,2122,2000,,,,,,,,,,,,,,,
Michigan Clearances,571,474,518,540,554,522,533,539,547,576,467,445,523,472,547,566,550,563,580,588,622,676,551,496,572,528,599,516,520,515,621,608,683,630,576,536,628,542,685,585,687,550,654,676,644,603,705,619,686,586,713,636,649,620,734,721,781,722,654,555,743,546,711,636,624,566,676,575,672,668,640,555,632,576,600,508,540,478,551,593,606,591,485,496,566,562,560,527,514,446,455,518,561,508,428,446,505,420,489,404,462,452,454,445,472,446,389,371,444,392,435,436,472,415,459,504,439,485,431,412,237,221,207,209,256,248,233,283,159,219,394,222,525,437,420,448,462,419,481,455,388,469,465,417,421,443,500,474,474,436,434,448,435,466,428,436,390,368,371,321,348,361,466,466,448,477,394,756,390,467,451,435,422,458,456,484,638,465,469,529,372,432,411,446,486,442,475,494,502,531,458,475,451,394,421,437,443,446,495,491,472,528,433,402,398,394,358,360,418,437,423,424,427,477,378,402,454,321,351,394,405,368,393,375,384,450,448,381,333,332,328,334,345,316,393,368,353,391,330,374,296,263,307,320,341,297,319,369,325,344,329,284,290,254,276,239,343,306,325,391,325,323,325,315,275,207,297,250,253,273,312,279,269,264,248,242,255,210,252,235,243,296,292,275,218,255,217,210,201,188,221,192,210,202,221,204,182,187,182,196,192,139,170,178,161,194,187,192,170,166,169,153,171,141,159,154,175,168,191,186,157,166,140,160,183,125,125,120,167,184,176,139,153,165,138,130,173,125,163,143,157,142,173,172,158,133,105,121,141,120,109,114,133,117,146,159,139,115,94,126,104,87,121,110,114,125,147,132,132,128,107,116,110,121,112,126,143,155,174,175,153,162,147,127,158,145,119,112,144,151,210,176,168,164,151,139,153,142,185,128,164,156,178,173,140,179,127,143,162,126,164,137,160,151,197,180,184,197,186,172,193,159,94,123,144,146,199,182,189,214,164,195,191,183,198,191,207,218,231,223,217,215,191,203,231,205,186,180,200,220,241,249,219,243,244,230,224,210,228,177,226,192,262,225,211,185,208,166,,,,,,,,,,,,,,,
