series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Washington,780,727,836,786,922,853,1099,993,833,787,732,770,742,752,867,868,996,983,985,1099,905,911,815,732,750,772,866,828,903,920,1072,1044,867,897,856,850,822,847,886,903,1057,1035,1172,1041,978,943,907,1001,1005,815,947,995,1073,1078,1166,1162,979,1054,1019,1052,1036,938,1082,1225,1304,1301,1502,1449,1393,1134,1167,1006,1133,1077,1180,1145,1310,1404,1501,1511,1325,1139,1133,1093,1153,1122,1325,1368,1570,1426,1544,1511,1382,1413,1165,1232,1233,1159,1356,1447,1389,1366,1466,1524,1256,1452,1109,1185,1271,1183,1343,1296,1543,1350,1598,1518,1375,1369,1196,1218,1264,1125,1104,1178,1346,1255,1412,1445,1314,1343,1272,1062,1078,1088,1165,1164,1189,1192,1302,1244,1195,1054,1095,939,1111,948,1137,1053,1359,1198,1341,1359,1236,1187,1128,982,1130,1049,1194,1157,1259,1287,1406,1498,1185,1130,1098,1019,1116,915,1068,1038,1099,1127,1158,1256,1058,1075,946,964,994,961,1157,1035,1096,1160,1251,1193,1063,1072,909,969,966,887,1064,938,1103,958,1092,1180,1164,1078,960,953,970,841,945,977,1065,1090,1143,1158,1012,956,1008,840,968,780,971,997,1067,1098,1242,1211,1090,1164,923,902,960,901,1045,992,1039,1085,1180,1231,962,1046,935,949,989,855,968,1071,1117,1060,1213,1267,1194,1089,1023,1035,1042,937,1056,1043,1237,1143,1310,1146,1053,1090,891,919,945,827,1098,1057,1188,1223,1303,1158,1095,997,971,982,944,943,969,950,1194,1129,1169,1172,1111,1104,960,938,1046,937,1025,1036,1231,1121,1276,1137,1023,948,917,865,995,832,1001,990,1124,1060,1142,1166,1064,1136,869,943,953,800,986,987,1076,1008,1141,1164,1047,1006,833,895,916,884,925,1000,1058,1033,1124,1118,1113,1036,929,923,941,881,968,903,1048,963,1133,1052,961,921,880,880,926,792,961,929,1099,1039,1071,1078,1006,968,866,880,892,883,918,850,1088,1091,1203,1252,944,1012,900,957,1015,913,1101,1027,1152,1116,1218,1213,1097,1049,1074,1055,1020,927,1144,1089,1292,1168,1336,1237,1118,1141,1050,1035,1022,992,1128,1134,1422,1259,1254,1339,1207,1212,1058,1150,1257,925,1071,1131,1312,1226,1278,1273,1200,1197,1056,1083,1123,1020,1047,1154,1249,1255,1451,1378,1295,1282,1134,1173,1184,999,1196,1268,1320,1499,1629,1621,1563,1628,1418,1454,1565,1429,1718,1466,1709,1629,1869,1641,1576,1663,1427,1381,1455,1236,1448,1478,1731,1566,1773,1673,1571,1555,1394,1362,,,,,,,,,,,,,,,
Washington Clearances,470,497,515,487,551,582,752,606,511,588,471,478,452,451,485,543,344,637,694,593,608,552,511,412,511,392,511,497,574,537,573,571,595,586,495,486,542,515,522,541,579,538,728,634,564,520,468,530,665,489,538,501,660,611,687,681,612,640,704,668,600,533,593,656,726,715,851,934,828,690,699,587,663,637,590,651,729,706,812,850,651,645,603,587,688,619,799,747,797,490,813,774,829,757,661,714,647,632,736,729,749,778,765,750,700,696,571,633,723,626,799,816,852,786,879,815,738,749,690,728,743,622,610,668,768,717,803,837,717,702,724,609,668,604,695,644,692,715,701,685,612,571,624,500,617,545,675,559,760,678,771,730,670,657,662,609,670,475,710,684,689,751,645,804,641,502,489,436,596,583,620,608,644,699,699,691,619,653,632,557,557,572,649,610,683,680,797,690,633,576,478,588,639,514,633,610,607,574,637,668,652,662,587,617,579,517,563,548,646,615,660,685,648,574,622,492,578,492,603,599,597,683,732,694,624,681,601,488,583,537,644,586,615,663,637,716,591,644,544,578,571,501,560,626,624,608,649,739,712,621,604,634,574,529,612,570,652,622,699,610,538,576,473,599,539,498,611,585,692,668,750,669,563,559,508,587,496,466,467,478,605,585,590,577,611,595,492,545,587,512,553,536,658,628,740,608,596,545,542,594,588,497,614,563,611,596,647,673,655,633,515,559,514,447,562,546,552,577,666,667,576,581,494,535,501,498,511,549,567,571,606,638,601,571,540,513,614,572,612,562,690,554,660,656,580,545,546,547,527,481,543,536,625,570,617,639,538,599,544,528,546,530,533,529,639,642,704,708,541,599,490,586,634,517,667,588,684,606,663,675,641,606,580,634,555,544,620,615,707,639,699,740,646,639,593,591,612,587,676,614,760,739,709,768,643,674,605,654,690,568,645,665,681,664,699,703,697,666,549,587,625,575,608,721,750,620,751,722,679,654,532,628,630,535,653,633,625,728,675,669,654,736,676,674,683,588,805,632,734,747,884,722,722,727,661,637,676,621,703,703,779,746,816,779,713,715,662,648,,,,,,,,,,,,,,,
