series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,15,1,110,,12,,7,,,,151,,4,,47,37,18,39,179,,,26,66,35,37,31,,,61,,45,38,49,107,8,,,,162,,77,,,18,64,,423,31,1,45,55,276,,19,245,54,51,25,935,158,412,301,252,303,355,260,205,27,106,270,380,38,206,93,282,191,237,118,128,150,34,81,932,329,419,110,537,355,318,409,51,272,118,19,1199,543,344,1382,561,552,1757,1178,2001,782,1236,657,4445,1197,1059,1038,1586,3109,1241,3409,4594,4711,3180,3484,6345,2530,4951,3703,3297,4919,4834,3176,2882,3638,2296,3886,7186,4497,5794,5328,4901,7745,5760,4445,4605,5583,4394,3754,6675,3502,4888,3295,4320,5068,5639,3207,5944,4580,3503,3880,9693,6250,6848,6638,6852,4187,6188,6694,6960,7230,7973,6344,10652,5424,5867,7515,8937,9047,9961,6618,6600,9048,6761,6301,12305,8873,8116,7216,10378,11033,9188,10399,7961,8949,5421,7698,15013,7500,13133,11687,11771,12514,10445,10403,7776,12065,6385,9174,16952,9078,11389,12998,13979,12867,10803,13173,14449,12203,10669,12404,16592,11462,13324,15635,12791,12972,14738,17064,14575,13214,12446,11899,20981,12524,17074,15669,18784,18213,15473,18866,16990,15602,13947,13282,19865,12467,17395,17504,19454,17794,18735,17752,19010,17190,15542,16872,23747,16585,19451,22937,23875,19814,21465,19510,18531,18893,16615,16318,22547,14636,18806,19506,22888,21753,21129,20105,18754,19682,16425,16854,22042,15505,19198,21806,22896,24023,22289,22675,22057,24330,18040,18037,24767,16141,21717,22487,27633,23834,25177,24800,24829,23401,20632,20892,28635,20930,24492,26034,28732,27733,28740,26767,25576,28608,25177,26297,66297,60725,67731,72001,76864,72615,75772,72730,73285,72785,66667,64666,67591,63828,74526,74629,86027,81225,83303,83592,84075,81107,73040,76260,82996,76828,87552,91650,101082,94342,98330,99415,103432,100907,93090,95009,100211,97099,103215,91176,110571,111940,115996,117180,111448,114200,108780,105799,130092,119283,139037,143792,161852,154433,163064,166272,168527,173878,152053,154337,151435,147986,170947,174023,190772,173905,181761,180468,183970,184984,162741,165504,180308,165629,185053,191109,208191,187882,197129,199022,198188,198993,179215,180983,,,,,,,,,,,,,,,
United States Clearances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,1,1,42,,4,,2,,,,79,,1,,29,20,10,28,40,,,17,26,19,21,24,,,43,,33,32,40,72,3,,,,30,,57,,,8,50,,217,13,1,41,47,102,,14,223,33,29,16,675,141,309,200,191,214,243,201,155,18,88,147,298,31,139,77,226,154,189,70,107,84,29,68,658,246,324,66,415,232,212,280,24,177,86,17,847,354,222,964,345,328,1287,895,1285,607,913,470,2886,786,703,638,978,2000,871,1978,1880,1844,1456,1759,3027,1100,2570,1616,1429,2368,2869,1555,1230,1517,1026,1945,3693,2193,2483,2703,2143,4125,2609,2083,2497,2733,2149,2094,3532,1644,2355,1483,2292,2559,3117,1511,2995,2339,1686,1891,5299,2604,3458,2747,3437,2579,3722,3802,3639,3885,3604,3049,5596,2923,3707,4152,4280,4054,5023,3664,3370,4454,4132,3145,7081,4724,4307,3842,5364,5828,4579,5414,4108,4176,2622,3770,8179,3874,6485,5775,6044,6712,5423,5126,3905,6127,3463,4890,9725,5036,6296,6687,7636,6609,5829,6927,7502,6279,5809,6656,9753,6413,7859,8009,7421,7744,8158,9457,8048,7740,6748,6492,12254,6821,9802,8569,10233,9924,8852,9499,9545,8782,8069,7443,11494,7298,10120,9676,11048,9750,10243,10168,10633,9568,8562,9637,14079,9653,11028,12617,13532,10454,11941,10677,10635,10415,9291,9386,13114,8401,10669,11684,13374,12455,11791,11441,10762,10948,9438,9862,13167,9341,10808,12125,13086,13467,12638,12703,12434,13444,10288,10081,14522,9230,12605,12690,15251,13060,14306,14181,13519,13376,11691,12096,16097,12031,13823,14879,15947,15295,15486,14999,14340,15784,13310,14301,37203,34136,38029,39501,42340,39476,41718,40208,39491,39425,35978,35804,37539,34726,40079,39728,44954,42270,44132,43839,43462,41827,38723,40840,45586,42262,46969,48961,53449,49934,52224,52959,53822,52252,48592,50322,53841,51707,53799,48096,57351,55672,58447,58887,55061,56192,53851,52804,65886,60720,69309,70263,78746,74723,77728,78877,79294,81684,72204,73870,73196,71133,80747,81498,88714,80722,85681,84668,85219,85894,76751,78880,86827,79067,87765,90530,97082,88036,93169,93745,92352,92577,84822,86456,,,,,,,,,,,,,,,
