series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Maryland,9047,8665,10415,10814,10354,10808,11837,11691,10229,11257,10721,10358,9361,8916,10823,11583,11139,11532,12178,12352,11509,11688,10585,11167,9227,9666,10907,9676,9809,9679,10294,10589,9871,9512,9041,9785,9995,10504,11607,11097,11764,12237,12930,13747,11679,12552,11748,11682,10758,9788,10903,10338,11272,11739,12596,13531,12262,12244,11223,10241,12200,10704,10868,10653,11714,11983,13431,14105,13171,13611,12258,12692,12460,11698,12579,12591,13548,13561,15008,16000,14066,14855,13511,13682,13044,11857,13030,13539,13702,14188,15041,15693,14017,14337,13097,13679,13016,10594,11930,13127,13609,14731,15543,15816,14093,14578,13500,12903,11370,10507,13405,13372,14496,14891,15648,16655,15098,15202,13638,14288,13933,11646,14014,13834,15018,15272,16417,18217,15816,16292,14377,13250,12797,13003,13813,14285,14894,14718,16520,17054,14943,13548,13862,14267,13901,12062,12925,13538,14029,14487,15190,15134,14016,14784,12552,13426,12710,11711,12142,12696,12417,13811,14738,15016,13396,13602,12010,13964,8990,7817,8644,8704,9323,9962,10430,10829,9800,10100,9415,9264,10385,10576,11947,11603,12702,12603,13679,13812,12670,13106,11591,11490,11540,10503,11570,11414,12950,12855,13255,13497,12620,13386,11888,12089,11798,9970,11022,11955,12424,12447,13832,13116,12682,13533,10738,10540,10493,8016,10821,11593,12092,11852,12729,12222,11125,12559,10610,10260,9824,9291,10850,10137,11081,11324,11839,12207,10934,11057,10711,10531,9192,8452,9834,10526,11451,11449,11830,12461,11564,11352,10449,9923,10489,8168,10047,9890,10694,11129,11560,12022,10995,11324,10356,10823,10049,7728,9721,9872,11169,11624,11802,11527,11125,11710,10549,10432,10594,8937,10528,10901,11418,11595,12548,12621,11302,12244,10491,10804,9589,8363,9722,10165,10562,11111,11863,11752,11154,11250,10131,10109,9548,5928,9118,9885,9997,10606,11648,11469,10677,10752,9541,9409,8664,7499,8817,8962,10239,10524,10801,10598,9836,10056,9377,9494,8871,7652,8706,8973,9779,10007,10828,10973,9649,10140,8942,9228,9322,7578,8047,8809,9956,9674,10312,10266,9758,10334,9151,6739,7827,7076,7582,8721,9771,9934,10487,10126,10022,10082,6905,9393,7736,5957,7204,8065,9129,8119,8405,8097,7792,9126,8315,8381,6907,6410,7752,8017,8861,9094,8837,9492,8986,9183,8539,8765,8081,7168,7201,7392,8097,8772,8878,9358,8330,8570,7091,7847,6812,6212,6374,6894,8184,8247,8348,8689,8199,8520,7859,7646,7055,6069,6770,7008,7645,7754,8532,8463,7691,8047,7283,7685,7274,6282,5772,4749,5537,6126,6263,5962,6041,6327,6008,6085,2831,2257,2658,2636,2854,2953,3718,3936,4011,4149,3673,3839,5917,5278,5760,5677,6328,6786,6942,7248,7101,7406,6642,7079,6697,6212,6781,7020,7590,6935,7139,7760,7653,8182,7092,7519,,,,,,,,,,,,,,,
Maryland Clearances,1714,1638,2013,1773,1734,1851,2119,1989,1669,2078,1847,2317,1777,1768,2101,1901,1899,2014,2045,2034,2095,2138,2134,2223,1827,1941,2273,1946,1831,1795,1640,1641,1866,1926,1695,1941,1868,1974,2486,2243,2020,2159,2125,2428,2145,2278,2340,2253,2061,2092,2495,2176,2146,2207,2325,2618,2266,2322,2271,2469,2346,2374,2258,2131,2186,2360,2210,2374,2348,2538,2271,2540,2718,2415,2661,2471,2358,2426,2455,2630,2459,2690,2564,2523,2872,2471,2625,2709,2495,3176,2385,2843,2464,2804,2340,2905,2728,2429,2582,2517,2705,2381,2901,2567,2437,2696,2692,2762,2415,2484,2894,2482,2996,2607,2584,2871,2534,2487,2489,2793,2825,2757,2857,2525,2618,2856,2768,3135,2502,2588,2420,2573,2496,2459,2791,2676,2551,2421,2659,2861,3244,2816,3882,3320,2783,2653,2898,2704,2964,2647,3132,2818,2652,2721,2626,2913,2858,2340,2852,2751,2530,2802,2712,2744,2478,2597,2393,2782,1869,1772,1856,1940,2073,1907,1926,2023,1938,2084,1855,2076,2261,2170,2304,2216,2149,2231,2322,2344,2207,2126,1977,2082,2103,1880,2184,2135,2201,2069,2269,2250,2048,2123,1932,2130,2348,2133,2287,2401,2429,2258,2365,2390,2141,2230,2215,2054,2040,1755,2129,2192,2115,2106,2140,2047,1949,2395,2049,2192,2237,1953,2355,2180,2129,2027,2137,2081,2010,2058,2096,2153,1990,1825,2101,1935,2250,2145,2656,2137,2251,2113,1929,2092,2106,1720,2111,2004,2002,2022,2104,2376,2119,2213,2180,2298,2129,1730,2066,2000,2170,2130,2098,2207,2161,2236,2083,2191,2433,1998,2297,2408,2271,2252,2271,2269,2204,2316,2323,2430,2370,1971,2494,2357,2367,2322,2501,2278,2479,2431,2276,2443,2299,1663,2071,2319,2367,2152,2297,2263,2119,2339,2161,2195,2071,1865,2026,2060,2337,2430,2260,2330,2134,2325,2171,2391,2269,1933,2081,2225,2261,2425,2425,2372,2274,2390,2283,2323,2296,1987,1950,2090,2276,2159,2345,2219,2204,2471,2213,1506,2050,1869,1962,2219,2449,2392,2302,2253,2241,2301,1485,2218,1959,1802,1767,1852,1899,1483,1687,1403,1536,1883,1853,1914,1699,1539,1783,1716,1883,1852,1613,1883,1901,1758,1751,1905,1585,1495,1554,1367,1530,1713,1665,1784,1611,1631,1400,1717,1567,1279,1325,1392,1511,1532,1580,1493,1537,1652,1535,1539,1447,1313,1553,1458,1566,1557,1627,1518,1454,1572,1480,1533,1521,1354,1147,793,831,937,999,857,699,786,709,756,193,188,247,262,232,244,237,312,304,335,325,290,488,474,518,465,617,655,603,602,585,665,653,630,614,551,687,618,683,596,667,753,733,769,789,801,,,,,,,,,,,,,,,
