series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Rhode Island,819,757,832,876,944,1022,1120,1143,1161,1151,1048,1017,974,969,1029,878,946,1065,1073,1131,1037,1208,1203,1061,975,940,1050,1126,1758,1224,1216,1217,1139,1326,1297,1360,1193,992,1017,933,1029,932,1029,1364,1066,1022,926,1002,1083,800,901,955,1146,1109,1108,1014,960,1059,917,948,1135,913,866,894,932,954,1254,1278,1162,1130,1084,1153,945,838,910,1003,855,1000,1018,1006,890,940,992,1003,930,884,914,829,895,815,926,982,772,827,841,914,902,696,789,732,840,909,953,1047,940,918,796,887,712,663,839,817,756,702,880,883,701,790,663,695,691,589,646,560,787,801,969,865,836,997,834,659,682,667,608,662,595,740,774,812,671,694,544,686,630,576,560,547,612,588,693,678,629,604,458,508,566,432,495,466,537,468,556,664,601,601,508,528,436,361,413,446,503,548,635,554,619,625,586,615,36,25,1477,38,50,1550,41,35,1773,44,32,1519,41,42,1368,41,46,1513,40,40,1813,62,57,1761,46,29,1400,47,29,1478,50,49,1758,33,46,1450,43,31,1229,0,0,1352,0,0,1550,0,0,1319,0,0,1177,0,0,1267,0,0,1559,0,0,1462,249,232,678,274,271,729,323,340,788,315,344,742,347,267,286,347,295,1108,521,492,467,489,387,447,433,309,323,375,437,411,508,488,478,556,435,442,551,394,420,444,496,454,552,503,404,614,482,452,339,317,400,480,482,469,549,550,567,558,503,539,462,430,553,515,538,466,575,485,501,539,553,507,461,352,589,453,590,645,677,682,661,580,566,580,497,403,511,443,503,452,562,599,480,516,477,486,479,366,377,405,505,560,487,552,514,522,449,405,389,251,339,397,353,407,463,435,488,440,393,475,323,228,263,312,324,303,405,406,402,361,283,328,355,178,240,202,295,341,340,405,379,314,312,289,292,188,207,230,273,276,279,305,286,356,261,267,236,215,226,233,218,219,251,261,264,281,209,203,173,155,163,203,208,195,213,268,183,212,191,152,150,159,141,103,119,197,141,190,174,142,105,139,101,92,94,102,125,149,152,120,145,160,141,125,127,70,133,111,122,157,126,146,127,103,109,177,96,93,107,105,103,114,111,133,119,106,112,100,,,,,,,,,,,,,,,
Rhode Island Clearances,95,232,148,305,99,268,231,225,187,134,231,390,160,260,172,153,106,132,123,147,110,120,380,184,112,175,96,113,150,102,105,359,101,252,310,196,231,163,77,200,98,297,81,159,209,90,175,154,121,114,198,128,116,164,304,117,115,185,108,154,125,101,95,69,137,201,188,126,199,255,116,109,73,76,92,149,281,120,97,107,194,152,96,178,76,72,133,116,102,88,102,100,107,140,69,160,99,102,72,79,94,74,96,94,72,172,121,80,45,60,66,63,79,87,83,105,77,89,130,73,62,56,57,53,101,86,98,83,85,116,96,90,67,78,75,75,77,88,82,96,95,92,70,98,72,81,75,81,75,56,84,79,67,89,55,64,69,56,65,83,51,54,65,104,71,71,46,173,47,43,50,53,53,62,71,65,55,49,46,210,5,7,196,2,3,267,3,4,306,3,3,264,2,3,264,9,1,250,3,1,278,5,0,236,1,3,204,4,2,173,1,3,247,1,2,175,4,1,144,0,0,184,0,0,191,0,0,142,0,0,148,0,0,203,0,0,234,0,0,153,26,34,69,39,47,78,49,64,79,43,59,66,42,31,49,46,50,78,64,57,55,59,44,59,50,32,64,40,45,72,58,59,57,57,50,46,69,48,44,58,68,66,77,61,49,55,48,54,33,43,46,67,68,63,75,73,75,60,56,83,68,73,61,52,56,69,52,65,70,62,52,56,49,48,55,58,64,76,60,68,72,62,58,64,61,58,51,53,49,52,58,95,57,73,50,60,54,45,44,46,47,69,65,37,52,76,44,43,39,35,33,55,49,75,65,75,49,46,47,39,25,25,36,31,39,41,56,62,41,47,34,37,42,33,46,29,40,44,52,62,54,46,47,34,32,32,39,38,38,34,60,60,54,53,41,34,40,37,33,37,38,43,40,50,32,38,33,27,39,30,43,38,38,49,44,35,33,38,25,21,35,31,25,20,25,44,35,37,43,24,23,26,23,27,18,28,27,27,40,28,34,32,34,31,46,28,38,24,33,39,37,36,43,30,32,19,32,26,26,28,24,32,42,38,28,35,36,25,,,,,,,,,,,,,,,
