series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Georgia,12137,11937,13429,15161,14304,13735,14843,14892,13548,13756,12443,10756,13551,13190,13894,17528,15292,15429,15930,15839,14976,13986,12067,12594,14760,14358,15440,15893,18677,16662,17486,17437,15198,13278,15096,14330,15913,15907,17368,17793,22863,19373,19993,20290,18074,17818,16446,13871,18924,17158,19299,20167,26458,23205,24287,24092,20566,20248,18189,15257,19689,17912,19256,18899,21565,21073,21865,22451,18464,17664,17341,15914,17929,16987,17236,18241,21739,21037,21777,20982,19454,19534,17423,17107,19135,17317,19227,19202,21787,20754,21208,21191,20808,19642,17284,18105,18528,16220,18449,18816,23107,21572,21864,21391,19561,18745,17523,17288,18025,16682,19269,19816,23586,22293,22458,22622,20224,20434,19009,19553,18749,16975,19799,19161,24210,22813,23481,23045,21130,22410,21003,20485,21878,19310,20980,21923,27295,25216,26463,26639,22659,22894,20954,20807,22222,18157,20119,19072,21518,19851,22694,21677,19354,20062,20843,19371,19763,17639,19974,20024,22216,22581,21770,21675,20843,21181,18756,19546,20484,17903,18440,19699,20019,20116,20949,21410,20199,19989,19264,19188,17523,16338,19007,18181,19747,20192,20185,20518,18828,19275,17517,17035,18588,15957,18239,18826,19620,19441,20497,20681,19057,20081,18073,18119,18625,15807,17336,18700,19521,18919,20422,20051,19153,19936,17814,18634,18837,16251,19377,19184,19886,19697,20588,20512,20842,20143,17805,17986,17008,15219,17753,17960,18720,18672,19056,18186,16299,18453,16986,28815,18182,16328,18913,19163,20019,19915,20083,21017,19512,19841,17709,17254,17885,15090,16818,17051,19338,18302,19300,19150,18269,18528,16861,17592,18089,15405,18546,18338,20001,19674,20862,20542,19504,19931,18455,18428,18877,15432,18965,19615,20835,21063,22118,22366,21009,20224,18197,18705,17580,14807,17204,18114,19012,20010,20593,20115,18902,19453,17926,18135,16211,13590,17402,18676,19744,19144,19735,19932,18940,19052,17701,17768,16285,14623,18019,18676,19649,19675,21154,20482,19291,19562,19144,19075,18156,15334,18083,18322,19831,19743,19342,19576,18237,18681,17080,17492,18137,14928,16684,17546,19407,18929,20098,20083,19500,20670,18305,18491,17597,15325,18075,18854,20124,20540,22803,21136,19707,18944,17222,18711,18282,13659,16261,16596,17907,18381,19069,18255,18690,18512,16683,18407,17399,15025,17196,17873,18623,18429,19112,19774,19237,19119,17579,19425,15298,13221,14960,14723,15919,16052,16798,15829,15213,16967,15135,15299,16368,14897,14292,15373,16416,16420,17699,17351,15345,16090,15171,15695,14719,20034,20705,14178,14758,13817,13082,13414,11022,6624,6208,6845,8139,7316,7982,6819,7711,8239,8389,8575,8128,10216,10309,10750,11093,9757,9729,8715,9121,9328,9949,10439,10778,10504,10242,10331,9658,9478,9839,10838,11938,11467,11747,12180,11712,10852,10339,11635,11679,10779,11208,11194,11772,11513,12025,11670,11022,11648,10696,10974,,,,,,,,,,,,,,,
Georgia Clearances,2346,3167,2309,2195,2314,2197,2401,2483,2559,2620,2464,2273,2777,2847,2970,2979,2761,2897,2893,2809,2488,2705,2478,2940,2692,2977,3139,2987,3079,3977,3058,3203,2782,2418,2889,2905,3377,3277,3386,3162,3340,4271,3362,3883,3743,3302,4057,6180,2922,3105,3195,2983,3840,2562,3463,4897,3396,3853,3374,2796,5095,4016,4468,4089,4276,4272,3777,3846,2846,3901,3091,3640,2996,3078,2975,2923,3385,2876,3474,3241,3359,3393,3040,3170,4421,4184,4457,4059,3526,3580,3632,3865,3918,4291,3703,4162,3551,3196,3677,3180,3691,3438,3414,3666,3464,3680,3628,3716,3629,3654,4047,3620,4584,4049,3937,4415,3945,3976,4002,4328,3893,3787,4418,3842,3903,4521,3909,4269,3969,4445,4431,4412,4619,4283,4768,4964,4837,4676,4428,4846,4227,4565,4051,4464,4401,3752,4077,4463,4293,3625,4281,4037,3703,3646,3613,3701,3271,3453,3363,3314,3660,3158,3342,3380,3058,3378,3173,4449,2933,3123,3492,3456,2869,3319,3706,3402,3167,3688,3184,8175,3216,2960,4146,3293,3611,3359,3331,3381,3360,3442,3003,3769,3144,2638,2996,2943,3036,3267,3561,3275,3186,3370,2868,2917,3259,2475,2820,3142,3016,3167,3234,3300,2886,3038,2891,3069,3136,2826,3123,3025,3218,3032,3355,3169,3325,3312,2943,3406,3207,2876,3324,3068,2985,3139,3079,2979,2545,3103,2843,2924,3365,3060,3560,3462,3595,3590,3607,3781,3471,3584,3171,3461,3413,2979,3097,2939,3334,3444,3673,3449,3359,3372,3222,3422,3739,3117,3688,3578,3966,3809,3840,4052,3481,4016,4592,4124,4107,3441,4040,4252,4297,4244,4267,4596,4269,4337,4037,4260,3811,2946,3320,3245,3341,3318,3497,3598,3352,3659,3092,3381,3514,3033,3790,3631,4002,3876,3817,3963,3680,3946,3641,4047,3865,3524,4231,4147,4510,4342,4296,4727,4323,4324,4369,4616,4728,4521,4679,4681,5561,7092,4736,4912,4612,4854,4351,4442,4531,3865,4282,4265,4699,4494,4853,5144,5071,5393,4737,5056,4796,4613,5569,5030,5243,4909,5482,5555,4671,4801,4388,4660,4551,4007,4543,4228,4507,7751,4797,4043,4246,4662,3752,4874,3955,3604,3939,3859,4035,3902,3590,3956,3588,3548,3630,3879,3571,3129,3512,3264,3742,3623,3542,3798,3218,3346,3613,3659,3746,3406,3427,3494,3579,3544,3580,3564,3478,3609,3112,3639,3518,3142,3327,3194,2915,2675,2583,2728,2051,931,924,1144,1327,1204,1054,778,921,920,997,1023,928,1122,1107,1195,1269,1186,1252,1155,1109,1150,1200,1280,1219,1191,1240,1235,1192,1289,1257,1269,1317,1282,1259,1473,1389,1245,1299,1419,1391,1349,1388,1444,1467,1453,1566,1507,1422,1507,1464,1571,,,,,,,,,,,,,,,
