series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Missouri,90,98,112,120,106,121,147,143,111,133,115,91,86,104,97,113,121,130,149,142,115,112,122,91,93,89,123,133,126,147,144,115,88,98,121,95,110,85,129,99,132,120,134,141,133,129,101,91,98,79,124,116,123,142,157,168,146,133,128,82,102,96,128,117,157,134,186,145,138,136,138,102,141,106,117,115,144,144,148,162,126,145,145,118,112,156,127,143,161,173,190,177,142,128,130,127,121,110,168,129,165,169,175,164,145,154,150,107,111,127,126,146,144,150,191,198,186,131,106,164,110,122,152,103,116,132,150,170,111,142,133,115,116,109,107,107,139,123,147,113,123,113,107,118,112,119,109,101,102,117,151,130,125,128,104,108,117,91,120,106,128,129,120,111,114,117,98,92,91,90,109,105,80,130,130,155,141,106,101,77,110,98,98,100,95,117,110,127,105,89,98,55,92,88,118,102,112,112,128,130,102,105,122,97,114,94,119,135,111,126,148,129,153,131,113,88,116,105,106,93,131,118,141,131,120,127,119,91,107,102,112,125,119,141,140,149,140,134,125,140,125,107,130,128,138,129,156,169,142,132,157,116,144,118,155,153,138,151,151,190,160,148,134,122,155,114,143,163,157,143,155,155,171,137,153,137,143,112,125,133,133,149,161,138,141,139,117,116,107,86,136,174,132,139,156,143,139,129,121,143,126,108,87,135,143,129,143,115,126,119,108,96,98,88,111,128,141,124,144,154,125,123,118,112,139,125,122,115,109,139,164,130,131,135,116,97,182,168,177,198,178,212,210,233,206,211,181,149,191,164,193,177,217,230,220,225,204,196,189,192,186,181,189,218,232,202,246,262,268,204,200,183,230,192,196,199,237,228,226,208,211,250,195,186,209,217,212,246,248,260,224,249,247,276,202,210,211,211,261,219,272,261,270,277,288,282,213,195,247,209,222,269,255,274,257,259,283,257,269,218,275,226,202,197,215,274,284,246,245,242,301,229,286,215,285,305,323,294,311,333,255,301,277,262,281,214,289,236,282,299,306,266,291,260,231,243,291,247,239,243,277,286,250,276,228,241,200,217,,,,,,,,,,,,,,,
Missouri Clearances,43,66,71,73,73,56,78,82,76,78,78,54,56,50,48,61,73,68,85,73,58,70,69,44,57,49,86,70,76,77,87,62,55,50,61,54,64,56,87,71,59,67,81,88,61,74,60,64,66,56,66,81,73,79,87,82,77,86,67,65,62,48,66,72,92,66,115,77,95,88,67,62,69,62,81,63,84,65,80,87,76,93,84,71,69,86,77,68,75,75,104,100,75,67,82,76,67,50,109,70,82,95,86,81,77,95,76,73,71,85,74,78,87,80,97,105,111,79,66,74,58,74,100,61,72,66,87,75,68,70,69,74,77,74,60,90,74,64,89,52,75,75,66,71,76,72,55,64,56,62,80,62,66,79,64,74,58,60,76,51,73,69,60,80,57,68,59,53,56,53,52,67,54,65,72,85,70,61,55,44,54,64,52,48,53,46,51,54,45,34,58,52,48,31,51,50,61,46,60,54,34,43,55,43,55,51,60,67,63,64,64,57,60,65,60,56,65,57,56,52,43,61,71,52,58,68,54,50,46,49,50,56,47,64,59,69,72,51,51,68,53,45,50,63,76,50,70,66,72,42,38,50,64,51,79,62,77,78,76,78,67,70,48,98,77,50,88,58,78,62,80,77,63,64,68,60,90,61,48,41,59,78,62,63,69,66,55,38,40,37,44,66,57,52,71,66,46,52,51,54,54,59,46,45,64,53,57,51,54,48,41,43,52,48,57,64,66,55,62,88,83,61,69,60,81,72,67,59,59,59,83,63,75,62,52,62,76,72,78,83,81,99,95,108,85,109,77,65,95,77,104,78,83,94,92,87,89,77,73,58,87,77,90,74,102,92,76,73,101,90,98,77,98,93,97,73,89,89,65,81,69,110,87,68,91,75,82,86,95,96,73,80,96,97,87,74,75,94,92,92,82,72,88,92,85,90,84,75,97,72,82,70,85,84,74,73,95,62,62,63,61,61,67,37,64,64,53,65,53,55,57,53,63,39,59,69,47,75,67,70,63,61,59,59,66,39,83,70,70,64,64,78,81,52,56,59,78,69,64,65,64,79,58,61,53,41,52,50,,,,,,,,,,,,,,,
