series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Missouri,563,469,576,564,527,577,660,623,575,695,668,754,645,596,665,609,608,621,865,838,771,793,654,782,677,638,613,585,596,656,751,800,666,747,721,789,732,634,690,619,578,587,691,805,806,756,774,803,871,588,790,727,734,770,801,945,876,1013,938,882,938,811,849,772,757,786,942,1087,964,996,1007,1064,1031,897,935,939,1011,938,1039,1137,1021,1180,1014,1191,958,861,854,878,957,945,979,1092,887,1077,1034,1107,983,792,919,838,967,1097,1108,1158,1048,1075,1217,1270,1048,912,1020,963,905,894,989,1146,1064,977,967,1135,889,781,878,801,812,761,888,986,1027,999,979,895,757,661,678,644,734,668,725,784,843,792,878,816,676,598,637,566,619,627,767,731,819,826,679,732,721,595,565,672,613,645,709,628,721,810,665,634,524,491,524,562,591,602,633,629,642,608,581,650,650,461,521,473,531,666,547,787,855,692,638,615,642,484,637,589,626,659,658,666,607,796,657,612,650,483,573,455,508,583,594,591,780,662,544,579,597,481,517,485,519,544,585,465,599,577,540,775,399,518,467,614,542,488,616,533,542,489,688,710,567,459,491,524,518,539,675,618,696,715,643,725,660,470,583,538,605,596,682,672,663,772,613,737,595,471,566,520,728,657,731,713,678,690,620,755,596,480,617,573,597,567,679,699,697,684,634,568,576,441,589,612,659,687,700,662,583,667,637,618,479,343,422,453,468,529,569,620,575,609,558,533,462,337,407,532,621,574,559,505,556,574,583,563,466,298,463,440,509,498,524,530,512,534,472,532,472,337,357,440,473,490,520,496,465,460,476,500,370,280,385,416,428,443,452,493,516,591,588,629,607,352,416,404,510,554,574,615,535,609,546,650,533,419,435,464,576,584,624,602,535,625,603,569,575,412,413,438,490,535,581,543,579,645,623,545,486,318,396,348,437,451,457,473,502,508,416,406,394,331,343,403,459,464,427,469,423,393,439,426,405,291,311,299,361,464,430,418,432,439,365,355,305,256,240,255,313,325,326,327,387,373,284,342,300,260,270,284,291,288,334,293,298,270,263,266,263,228,241,240,280,292,363,305,259,271,270,286,,,,,,,,,,,,,,,
Missouri Clearances,134,181,185,174,145,163,147,171,150,219,212,167,154,178,151,213,169,187,187,173,202,232,186,213,179,252,188,198,189,174,230,220,177,196,192,196,211,186,263,161,193,211,196,213,191,212,185,205,242,177,233,220,220,227,216,258,238,250,192,231,247,251,230,263,231,197,224,255,207,245,206,254,242,242,257,237,229,237,266,253,219,261,228,283,256,254,255,239,255,221,243,262,218,233,227,246,237,203,263,183,231,243,268,242,264,239,256,236,296,214,246,261,223,218,220,272,269,221,198,274,228,224,255,231,176,157,206,232,250,225,224,255,223,195,197,230,184,169,216,209,223,239,212,178,176,170,184,207,178,161,191,140,189,204,187,169,197,161,169,162,176,155,183,178,185,225,150,155,136,139,146,146,146,174,174,155,174,157,144,159,171,167,146,117,135,121,134,147,201,161,149,157,180,134,152,177,130,140,144,161,138,187,161,129,162,152,192,166,162,126,162,150,187,175,181,186,160,160,148,150,158,152,148,119,166,194,130,162,115,101,118,138,138,96,147,114,181,145,126,188,112,83,123,141,162,153,154,157,177,168,162,177,187,159,143,153,154,149,175,167,165,186,163,175,145,142,157,126,145,152,146,171,159,163,137,143,146,119,159,159,155,150,154,168,174,160,137,141,138,128,132,164,169,157,173,193,187,147,153,155,165,119,131,124,141,151,153,194,167,204,133,149,156,155,144,162,192,179,161,155,177,150,153,179,159,109,139,161,161,158,173,166,182,133,128,136,150,116,134,149,141,150,144,140,140,161,118,142,136,102,113,119,130,134,133,139,117,162,134,162,201,130,140,151,131,147,155,156,139,211,137,170,182,166,134,148,161,148,139,180,147,146,154,151,166,154,104,117,146,147,146,133,125,112,162,141,128,97,109,104,136,94,120,119,115,133,118,107,101,105,98,108,124,99,121,116,114,101,108,101,104,79,87,90,87,88,90,81,114,100,83,71,72,74,55,76,78,74,63,76,97,72,63,72,78,75,74,77,61,66,70,74,68,57,55,53,84,70,78,73,66,71,75,85,64,59,82,68,,,,,,,,,,,,,,,
