series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Alabama,365,386,360,297,317,272,325,307,349,416,356,446,453,375,365,306,318,348,361,366,369,346,408,431,394,378,355,320,329,399,444,329,362,395,364,444,398,469,339,327,340,321,348,416,457,350,363,466,514,410,447,371,428,430,561,463,531,434,384,448,338,244,268,260,292,263,341,299,291,309,292,2521,18,12,889,14,18,889,0,0,889,0,0,3198,0,0,1031,0,0,1031,0,0,1031,0,0,3298,209,177,558,165,178,568,327,313,341,300,319,3150,357,359,361,356,357,359,359,360,361,357,359,3194,267,260,608,274,263,606,369,387,359,375,392,3649,338,340,342,341,342,339,342,342,345,337,345,3304,9,4,3,6,8,1432,3,1,4,3,5,5340,96,86,79,78,102,1007,71,64,66,70,61,3773,1,6,6,2,2,2,5,10,6,4,9,5161,9,3,4,3,6,1261,4,4,2,0,2,3692,2,6,7,2,3,1164,5,3,4,6,4,3797,5,4,3,3,6,1536,7,5,4,1,4,3996,2,2,1,7,2,1444,2,3,6,4,5,4366,2,1,0,4,7,1328,1,1,4,2,9,4528,2,1,5,2,2,1448,3,2,2,5,2,4162,13,9,14,16,22,1625,9,7,11,8,18,4228,11,5,8,11,16,1773,17,12,16,19,14,4826,7,15,12,9,10,1484,20,11,9,15,13,5437,9,8,8,2,9,1313,4,5,5,9,0,4750,6,2,3,4,6,1135,6,2,6,2,4,2801,342,220,302,317,318,621,372,329,359,426,408,826,284,157,226,249,293,378,239,279,222,294,296,2018,445,261,330,325,394,371,412,378,383,384,323,423,425,294,306,329,376,361,388,376,373,369,435,448,398,244,325,351,393,372,391,381,371,425,381,463,402,290,336,396,370,352,402,402,424,424,318,447,464,322,308,323,344,354,331,325,279,296,290,286,322,276,262,255,324,336,399,361,304,323,360,351,187,132,151,167,161,125,112,61,4,2,3,4,259,192,186,159,135,75,83,55,5,7,5,18,67,93,105,92,95,109,105,117,109,124,138,121,145,117,104,133,125,142,143,136,114,162,138,153,155,127,129,132,164,163,184,160,129,136,148,152,,,,,,,,,,,,,,,
Alabama Clearances,111,93,108,88,85,68,107,91,114,146,82,121,131,111,129,87,113,88,102,83,91,117,92,116,123,96,106,90,93,89,135,113,126,119,113,104,128,191,119,95,128,120,119,172,136,123,133,161,175,162,237,155,225,162,195,206,203,188,161,138,77,91,44,67,64,55,67,54,59,74,88,131,0,0,216,0,0,216,0,0,216,0,0,1045,0,0,361,0,0,361,0,0,361,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,2,0,4,1,3,1,3,2,1,1,1,512,2,1,1,4,0,3,1,0,1,1,5,1310,3,2,0,4,3,89,2,0,0,3,4,935,1,4,2,0,1,1,1,3,4,1,1,1221,6,0,1,1,2,1,3,3,1,0,2,654,0,0,0,0,0,46,0,0,0,0,0,731,1,1,0,2,1,0,3,2,2,1,3,1320,1,1,0,3,0,1,2,0,4,1,1,1163,1,0,0,0,1,0,1,0,3,2,2,1335,1,1,4,0,0,2,0,1,2,1,0,935,3,0,5,3,7,2,2,2,5,1,5,1206,3,1,2,3,6,0,4,4,6,4,2,1484,2,4,5,2,2,6,4,1,1,3,2,2223,7,4,6,0,4,2,2,4,1,1,1,1506,2,2,3,3,0,4,1,0,1,1,2,980,96,62,95,104,90,209,111,101,92,115,94,253,114,62,86,117,139,92,89,106,93,114,96,86,151,117,142,143,155,153,146,131,156,140,105,136,159,131,113,138,150,138,147,164,130,123,149,152,126,88,141,125,155,123,149,128,137,141,123,160,154,109,123,158,122,135,138,148,132,140,85,103,134,119,110,116,134,118,112,129,105,108,90,102,114,99,110,96,109,92,153,142,104,106,110,102,69,63,63,63,59,45,36,17,2,3,2,1,93,65,55,51,42,21,42,21,2,3,0,6,16,23,32,25,35,30,29,30,28,23,27,33,41,30,39,48,42,34,49,39,45,34,39,50,47,38,41,41,55,46,33,65,42,42,46,51,,,,,,,,,,,,,,,
