series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,14,0,110,0,12,0,0,0,0,0,22,0,0,0,23,9,0,0,150,0,0,0,41,0,0,0,0,0,0,0,0,0,9,107,8,0,0,0,0,0,0,0,0,18,0,0,415,30,0,0,0,151,0,0,239,0,0,21,666,95,246,256,252,247,232,240,203,0,0,0,23,0,168,37,243,12,0,29,63,0,0,0,298,0,37,1,0,21,279,128,0,206,70,0,289,3,0,218,101,142,0,49,321,0,0,40,526,190,13,332,9,440,22,0,574,166,262,58,1078,52,25,464,146,235,437,438,231,291,86,253,877,152,427,308,481,197,166,357,44,54,9,488,749,148,367,328,471,131,587,204,267,358,250,243,525,117,370,73,480,622,405,455,402,552,314,358,954,401,450,434,338,511,174,559,550,427,539,432,455,429,141,454,165,523,551,583,776,204,587,438,1297,423,646,237,827,886,661,830,526,720,723,585,1490,628,830,1512,1301,854,780,899,700,946,266,472,1375,626,496,282,458,533,802,1183,1242,981,476,683,1508,521,776,809,654,1177,536,555,959,1028,633,754,1316,850,992,338,1018,1326,1037,968,1070,871,523,919,1847,865,978,1051,1657,1184,1346,716,1264,1279,1063,1149,1667,745,1108,1323,1491,1341,1344,1147,1122,1274,928,1474,1601,951,1195,1414,1531,1552,1679,1468,1698,1792,1340,1215,2259,1255,1845,1628,1929,1709,2077,2177,2354,1886,1760,1503,2078,1275,1861,2122,2144,2357,2504,2483,2266,2299,1954,2023,4944,4516,5085,5256,5599,4886,5130,4825,5222,5084,4717,4225,4422,4612,5276,5168,5803,5220,5267,5291,5399,5282,4548,4733,4617,4491,5002,5021,5568,4976,4940,4985,5616,5143,4508,4846,4749,4491,4846,4252,5243,5051,4936,4939,4578,4887,4331,4136,4508,3863,4707,4767,5432,4765,5007,4897,5220,5415,4616,4649,4251,4011,5315,5160,5729,4816,4957,5200,5272,5120,4654,4646,5010,4924,5381,5093,5561,4989,4978,5494,5548,5490,4763,4630,,,,,,,,,,,,,,,
South Carolina Clearances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,42,0,4,0,0,0,0,0,2,0,0,0,13,3,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,8,72,3,0,0,0,0,0,0,0,0,8,0,0,211,13,0,0,0,24,0,0,221,0,0,16,485,88,190,166,191,165,166,191,154,0,0,0,21,0,103,26,199,6,0,8,60,0,0,0,172,0,20,1,0,14,181,72,0,128,52,0,194,0,0,93,52,49,0,13,175,0,0,9,243,74,5,164,4,264,14,0,401,135,147,28,685,14,23,325,57,99,308,243,167,188,44,195,575,94,160,232,300,96,44,300,35,28,4,384,546,83,212,256,317,38,393,95,141,226,182,191,358,54,225,29,301,359,203,248,226,387,216,221,554,300,322,344,239,375,106,317,318,273,390,266,247,284,101,323,91,365,314,388,547,144,376,251,839,249,342,148,540,536,337,474,330,349,472,402,902,419,500,731,707,445,281,368,275,275,98,186,443,453,347,186,262,373,540,691,650,517,357,489,1021,313,544,497,401,804,247,216,650,648,365,434,830,595,720,194,512,732,717,527,620,586,236,613,1259,570,697,738,1122,815,759,384,904,836,733,746,1219,551,784,871,962,942,874,787,795,836,585,1000,1122,637,833,866,1028,945,1196,1044,1148,1278,893,804,1575,824,1368,1228,1358,1126,1387,1512,1358,1279,1154,901,1341,915,1154,1351,1472,1420,1652,1555,1417,1452,1161,1255,2861,2677,2949,2926,3295,2798,2935,2796,2965,2909,2719,2442,2624,2543,3076,3007,3281,2981,2997,3000,3072,2994,2586,2595,2671,2518,2802,2835,3149,2826,2800,2725,3118,2744,2497,2723,2773,2557,2735,2480,2956,2943,2912,2891,2595,2802,2441,2382,2573,2219,2659,2672,3013,2659,2833,2823,2949,3070,2651,2671,2369,2330,3065,2863,3193,2779,2919,3025,2961,3025,2714,2655,2908,2787,3013,2842,3168,2822,2763,3053,3129,3003,2624,2540,,,,,,,,,,,,,,,
