series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
Minnesota,643,577,621,694,805,902,1030,972,760,857,991,2128,990,914,872,859,1056,1088,1180,1127,996,1057,978,1025,1071,895,931,893,1000,1090,1207,1282,1148,1074,1137,1057,1263,1049,1191,1073,1199,1171,1457,1398,1229,1227,1204,1148,1415,1165,1314,1155,1237,1404,1550,1614,1406,1550,1403,1324,1265,717,730,697,821,915,951,1004,969,975,898,926,771,627,2609,661,669,2560,858,879,2483,709,726,2547,694,614,1934,573,610,1931,758,789,2027,845,705,4380,732,599,2335,584,664,2419,793,714,2423,705,590,2839,1251,1154,1153,1137,1204,1194,1237,1215,1194,1217,1113,1163,1232,1139,1250,1175,1262,1273,1336,1369,1264,1459,1374,1489,1523,1550,1475,1415,1447,1424,1564,1543,1495,1511,1460,1494,772,623,703,657,735,805,886,923,868,920,742,9208,816,629,631,624,684,690,816,833,720,771,634,7454,763,492,577,562,586,592,683,731,603,638,564,6352,640,648,607,539,568,3273,714,666,605,681,609,3730,624,563,552,619,687,3498,765,802,715,777,737,4264,675,619,640,595,670,3356,801,800,774,660,619,3566,547,526,594,559,618,3435,733,709,677,646,580,3376,898,795,808,833,986,1733,951,975,1029,1075,985,2336,935,850,925,829,840,1905,995,1105,1006,1152,1133,2458,701,458,564,570,624,3637,707,679,632,590,551,3345,585,441,542,586,630,3114,709,666,607,561,559,3287,564,453,372,425,467,2711,547,528,479,514,455,2517,443,312,366,382,425,2114,477,440,392,436,395,2271,347,292,334,307,363,2294,468,461,384,427,392,2418,324,278,315,376,340,2022,432,443,411,411,373,2361,374,332,339,361,382,433,539,462,428,390,376,3979,739,521,533,564,635,657,810,719,727,644,727,688,644,586,582,631,638,692,766,820,901,797,605,690,656,510,612,557,577,674,767,804,740,739,702,640,702,625,527,573,582,718,815,859,755,775,847,898,884,784,619,729,809,776,851,889,866,962,895,913,1070,808,806,675,772,803,848,827,772,892,947,884,1028,865,868,791,948,883,965,1009,1009,879,931,1059,1192,1011,944,958,1040,1169,1416,1313,1294,1342,1243,1282,1286,1294,938,892,1063,1229,1297,1199,1253,1261,1284,1393,1553,1333,1211,1048,1246,1504,1509,1449,1334,1552,1490,1312,1353,1481,1499,1429,1374,1206,1285,1414,986,1151,1042,1119,,,,,,,,,,,,,,,
Minnesota Clearances,175,170,172,181,199,210,242,256,184,190,171,458,214,195,183,171,228,202,236,209,168,168,134,170,201,197,197,176,212,194,258,263,215,179,181,570,254,191,237,214,251,239,299,282,242,236,202,170,259,205,238,203,264,275,281,271,280,267,231,948,257,164,169,179,210,248,218,220,214,200,184,737,216,198,338,218,212,199,262,296,204,209,234,142,240,220,256,172,214,266,231,221,260,274,213,716,231,189,359,198,211,366,251,232,369,210,171,431,297,314,297,268,322,308,308,290,301,321,276,303,271,238,255,258,270,265,306,302,269,291,269,310,288,299,269,270,315,278,330,309,299,273,237,225,225,186,191,185,224,208,225,259,231,204,173,1049,280,208,219,193,222,221,264,241,211,204,195,180,238,168,194,185,180,171,201,194,150,152,106,574,195,195,189,166,180,190,211,200,170,205,172,802,188,163,154,168,174,204,236,200,174,199,179,123,209,194,194,158,160,204,222,221,203,174,188,187,189,149,175,140,161,178,174,186,180,157,159,112,228,173,153,152,167,199,218,204,222,168,167,250,186,169,196,171,166,294,229,239,151,182,168,399,186,102,129,140,142,327,182,150,136,131,115,327,165,121,128,125,150,231,156,163,146,125,124,437,141,98,94,105,114,201,134,122,110,119,98,179,90,75,88,89,111,166,105,96,103,86,84,114,95,82,87,73,78,146,110,103,86,93,87,127,83,68,77,84,105,153,122,105,81,96,63,141,96,73,90,87,95,130,149,106,103,96,69,240,151,124,118,108,125,163,148,128,117,114,124,101,152,144,130,133,131,138,142,132,141,148,120,128,159,123,154,132,123,132,157,153,149,126,117,134,143,126,124,119,117,120,154,173,134,125,123,131,126,145,135,125,141,116,142,152,152,158,119,143,201,150,159,155,134,151,130,113,132,127,150,133,180,127,131,123,125,149,155,147,122,149,116,118,158,128,120,145,149,136,118,124,94,123,97,100,120,99,95,85,85,99,108,88,105,93,77,105,137,82,108,86,84,99,99,117,102,93,80,80,91,75,90,70,80,97,89,83,77,88,70,60,,,,,,,,,,,,,,,
