series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025"
New Hampshire,563,588,635,589,569,587,617,560,589,646,511,1055,598,513,641,599,643,651,752,700,684,652,601,698,478,472,547,571,618,683,711,649,622,624,600,666,581,529,554,561,555,563,696,744,637,647,573,488,661,513,699,704,691,659,735,759,628,695,578,502,638,568,600,651,648,564,640,770,676,747,679,697,647,558,592,674,631,619,658,753,675,769,623,498,536,502,499,499,547,548,550,641,611,543,475,450,395,309,339,410,462,481,483,533,481,438,461,422,335,236,315,402,414,450,414,444,420,395,381,390,281,259,273,301,323,338,453,334,320,388,266,227,258,294,302,309,367,381,390,397,376,409,335,336,64,54,52,69,50,91,103,176,138,103,81,84,141,131,154,138,158,159,196,175,166,170,148,121,147,147,143,167,212,180,203,200,188,187,191,186,169,225,234,235,222,244,282,226,211,277,242,276,203,187,182,217,246,241,317,250,228,278,228,185,219,221,259,253,275,275,366,332,305,292,304,241,185,172,218,245,263,221,324,333,259,325,253,303,263,268,275,313,339,353,349,380,279,307,320,263,273,187,266,286,304,319,322,373,330,350,348,302,263,249,308,273,357,349,401,403,314,347,325,368,309,263,493,355,356,362,470,467,403,477,368,286,290,216,246,269,342,326,383,388,371,382,315,362,288,230,335,379,362,411,423,439,427,384,435,339,388,314,366,448,431,447,474,569,477,449,362,318,277,216,342,405,469,440,479,600,528,570,501,509,452,359,381,370,413,430,522,498,386,404,364,346,319,231,317,324,378,379,496,494,401,369,383,332,306,222,251,332,350,358,427,368,385,354,318,287,260,148,261,269,321,268,309,376,318,304,236,247,240,175,196,190,228,254,297,295,263,246,253,206,189,133,166,211,262,234,241,227,209,235,228,199,127,120,108,167,183,171,165,191,206,171,123,119,85,116,131,156,139,141,153,153,159,169,135,141,118,92,191,115,85,111,133,110,122,135,126,84,54,48,70,87,86,111,125,113,92,87,88,59,79,72,69,82,97,123,91,103,135,75,72,60,68,56,73,75,78,73,67,63,62,108,45,49,,,,,,,,,,,,,,,
New Hampshire Clearances,80,43,92,92,75,90,80,77,69,87,46,51,86,63,75,63,60,52,91,74,74,78,43,51,58,46,73,78,66,102,79,56,71,55,71,52,60,59,46,67,61,50,63,67,58,127,52,78,56,44,89,57,55,48,52,57,39,63,42,49,49,47,69,69,46,60,49,59,63,51,43,67,54,60,68,69,61,71,51,67,40,68,40,36,38,53,52,50,35,44,60,58,58,57,24,52,31,35,33,34,50,37,54,43,54,28,47,32,38,46,50,40,31,44,34,45,40,53,18,38,29,22,35,18,27,37,44,42,41,40,36,17,29,34,40,30,36,45,41,54,31,70,48,46,3,4,1,4,2,3,5,8,7,8,6,8,26,25,38,37,30,28,39,31,31,23,31,18,33,26,29,36,35,26,37,38,29,29,26,27,33,40,83,48,41,53,71,52,37,55,35,55,32,26,22,39,61,48,35,30,23,30,14,37,34,25,31,36,29,41,40,53,44,51,48,49,14,24,22,26,32,37,52,34,33,31,33,37,27,15,34,44,33,39,32,46,35,20,34,30,25,35,25,32,34,35,32,59,58,37,45,44,24,30,33,39,36,47,45,44,48,36,34,44,22,21,23,39,43,49,33,65,32,54,48,28,36,41,24,29,25,44,47,47,51,48,45,39,56,35,53,46,42,50,37,49,53,50,44,32,44,30,31,62,42,47,50,65,81,63,45,38,32,29,49,27,48,51,48,58,66,47,42,48,66,59,46,50,70,48,48,53,46,55,37,35,51,37,43,40,35,30,56,58,43,43,44,45,45,37,40,43,34,39,46,37,36,39,30,40,25,28,31,40,35,57,50,28,37,28,34,33,43,36,36,37,30,27,29,46,47,31,26,33,36,22,26,41,43,44,34,40,34,25,33,35,36,23,28,25,26,22,32,28,33,32,29,17,23,20,26,24,26,21,18,32,28,28,22,21,27,25,14,25,20,19,23,23,13,28,22,13,13,14,18,17,11,34,33,19,10,13,15,15,16,15,8,17,15,17,19,13,16,9,13,13,10,13,16,16,17,6,17,12,14,20,11,12,,,,,,,,,,,,,,,
